"REF_DATE","GEO","DGUID","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-02-08","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","117","","","","0"
"2020-02-15","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","126","","","","0"
"2020-02-22","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","88","","","","0"
"2020-02-29","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","116","","","","0"
"2020-03-07","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","128","","","","0"
"2020-03-14","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","91","","","","0"
"2020-03-21","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","100","","","","0"
"2020-03-28","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","90","","","","0"
"2020-04-04","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","94","","","","0"
"2020-04-11","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","114","","","","0"
"2020-04-18","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","109","","","","0"
"2020-04-25","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","101","","","","0"
"2020-05-02","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","94","","","","0"
"2020-05-09","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","99","","","","0"
"2020-05-16","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","113","","","","0"
"2020-05-23","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","120","","","","0"
"2020-05-30","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","94","","","","0"
"2020-06-06","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","95","","","","0"
"2020-06-13","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","105","","","","0"
"2020-06-20","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","96","","","","0"
"2020-06-27","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","95","","","","0"
"2020-07-04","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","112","","","","0"
"2020-07-11","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","86","","","","0"
"2020-07-18","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","112","","","","0"
"2020-07-25","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","124","","","","0"
"2020-08-01","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","94","","","","0"
"2020-08-08","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","83","","","","0"
"2020-08-15","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","80","","","","0"
"2020-08-22","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","98","","","","0"
"2020-08-29","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","93","","","","0"
"2020-09-05","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","107","","","","0"
"2020-09-12","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","99","","","","0"
"2020-09-19","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","100","","","","0"
"2020-09-26","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","103","","","","0"
"2020-10-03","Newfoundland and Labrador, place of occurrence","2016A000210","Adjusted number of deaths","Number","223","units","0","v1210497889","2.1","87","","","","0"
"2020-01-04","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","102","","","","0"
"2020-01-11","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","119","","","","0"
"2020-01-18","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","107","","","","0"
"2020-01-25","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","104","","","","0"
"2020-02-01","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","124","","","","0"
"2020-02-08","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","116","","","","0"
"2020-02-15","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","125","","","","0"
"2020-02-22","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","87","","","","0"
"2020-02-29","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","113","","","","0"
"2020-03-07","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","124","","","","0"
"2020-03-14","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","88","","","","0"
"2020-03-21","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","97","","","","0"
"2020-03-28","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","90","","","","0"
"2020-04-04","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","94","","","","0"
"2020-04-11","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","114","","","","0"
"2020-04-18","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","107","","","","0"
"2020-04-25","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","98","","","","0"
"2020-05-02","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","90","","","","0"
"2020-05-09","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","96","","","","0"
"2020-05-16","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","109","","","","0"
"2020-05-23","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","116","","","","0"
"2020-05-30","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","90","","","","0"
"2020-06-06","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","91","","","","0"
"2020-06-13","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","102","","","","0"
"2020-06-20","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","92","","","","0"
"2020-06-27","Newfoundland and Labrador, place of occurrence","2016A000210","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497890","2.2","89","","","","0"
